timestamp;serial;grid_purchase;grid_feedin;direct_consumption;date
2023-05-22T16:50:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T18:34:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T04:50:00.000Z;1559834999;0;1504;null;2023-05-22
2023-05-22T04:11:00.000Z;1135739597;0;2626;null;2023-05-22
2023-05-22T16:24:00.000Z;1083091999;7042;0;null;2023-05-22
2023-05-22T15:29:00.000Z;1711356005;668;0;null;2023-05-22
2023-05-22T16:21:00.000Z;1135739597;6623;0;null;2023-05-22
2023-05-22T18:20:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T18:25:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T18:22:00.000Z;1711356005;735;0;null;2023-05-22
2023-05-22T04:14:00.000Z;1654624404;0;290;null;2023-05-22
2023-05-22T04:50:00.000Z;1057045008;105;0;null;2023-05-22
2023-05-22T16:14:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T04:32:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T04:21:00.000Z;1654624404;0;224;null;2023-05-22
2023-05-22T04:02:00.000Z;1654624404;0;503;null;2023-05-22
2023-05-22T04:26:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T18:38:00.000Z;1559834999;26;0;null;2023-05-22
2023-05-22T17:24:00.000Z;1654624404;539;0;null;2023-05-22
2023-05-22T18:42:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T17:27:00.000Z;1559834999;29;0;null;2023-05-22
2023-05-22T04:08:00.000Z;517262015;0;2377;null;2023-05-22
2023-05-22T15:36:00.000Z;517262015;28;0;null;2023-05-22
2023-05-22T18:06:00.000Z;1135739597;6277;0;null;2023-05-22
2023-05-22T04:44:00.000Z;1057045008;880;0;null;2023-05-22
2023-05-22T04:26:00.000Z;970568993;0;673;null;2023-05-22
2023-05-22T17:33:00.000Z;517262015;33;0;null;2023-05-22
2023-05-22T16:39:00.000Z;1654624404;539;0;null;2023-05-22
2023-05-22T16:56:00.000Z;517262015;36;0;null;2023-05-22
2023-05-22T17:08:00.000Z;1083091999;6062;0;null;2023-05-22
2023-05-22T04:08:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T15:11:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T16:46:00.000Z;1057045008;0;29;null;2023-05-22
2023-05-22T17:29:00.000Z;1711356005;718;0;null;2023-05-22
2023-05-22T16:18:00.000Z;1135739597;6369;0;null;2023-05-22
2023-05-22T17:28:00.000Z;1057045008;31;0;null;2023-05-22
2023-05-22T15:23:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T04:45:00.000Z;1654624404;0;2204;null;2023-05-22
2023-05-22T16:09:00.000Z;1559834999;26;0;null;2023-05-22
2023-05-22T17:02:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T04:22:00.000Z;1083091999;3333;0;null;2023-05-22
2023-05-22T16:57:00.000Z;1057045008;27;0;null;2023-05-22
2023-05-22T18:28:00.000Z;970568993;475;0;null;2023-05-22
2023-05-22T15:54:00.000Z;1083091999;7798;0;null;2023-05-22
2023-05-22T04:38:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T18:54:00.000Z;1057045008;24;0;null;2023-05-22
2023-05-22T15:58:00.000Z;1135739597;7404;0;null;2023-05-22
2023-05-22T15:18:00.000Z;517262015;25;0;null;2023-05-22
2023-05-22T04:20:00.000Z;517262015;0;2120;null;2023-05-22
2023-05-22T16:44:00.000Z;1083091999;4999;0;null;2023-05-22
2023-05-22T15:59:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T16:39:00.000Z;1083091999;5144;0;null;2023-05-22
2023-05-22T17:59:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T18:10:00.000Z;1654624404;116;0;null;2023-05-22
2023-05-22T15:41:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T17:59:00.000Z;970568993;452;0;null;2023-05-22
2023-05-22T15:45:00.000Z;1057045008;29;0;null;2023-05-22
2023-05-22T04:45:00.000Z;1083091999;2955;0;null;2023-05-22
2023-05-22T17:21:00.000Z;1711356005;720;0;null;2023-05-22
2023-05-22T18:09:00.000Z;1135739597;7420;0;null;2023-05-22
2023-05-22T04:03:00.000Z;517262015;0;2408;null;2023-05-22
2023-05-22T18:11:00.000Z;1057045008;28;0;null;2023-05-22
2023-05-22T17:40:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T15:08:00.000Z;517262015;28;0;null;2023-05-22
2023-05-22T04:11:00.000Z;517262015;0;2338;null;2023-05-22
2023-05-22T16:34:00.000Z;517262015;30;0;null;2023-05-22
2023-05-22T16:20:00.000Z;970568993;456;0;null;2023-05-22
2023-05-22T04:21:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T16:28:00.000Z;1711356005;692;0;null;2023-05-22
2023-05-22T16:40:00.000Z;970568993;448;0;null;2023-05-22
2023-05-22T18:28:00.000Z;1559834999;24;0;null;2023-05-22
2023-05-22T18:27:00.000Z;1654624404;65;0;null;2023-05-22
2023-05-22T17:51:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T18:15:00.000Z;1135739597;6325;0;null;2023-05-22
2023-05-22T15:45:00.000Z;517262015;30;0;null;2023-05-22
2023-05-22T16:20:00.000Z;1654624404;650;0;null;2023-05-22
2023-05-22T18:47:00.000Z;1135739597;6218;0;null;2023-05-22
2023-05-22T17:45:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T18:44:00.000Z;970568993;469;0;null;2023-05-22
2023-05-22T04:34:00.000Z;1559834999;0;1439;null;2023-05-22
2023-05-22T04:08:00.000Z;1057045008;30;0;null;2023-05-22
2023-05-22T18:15:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T04:10:00.000Z;1654624404;0;281;null;2023-05-22
2023-05-22T15:21:00.000Z;1559834999;32;0;null;2023-05-22
2023-05-22T15:32:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T04:36:00.000Z;1654624404;0;1806;null;2023-05-22
2023-05-22T04:05:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T17:23:00.000Z;1559834999;25;0;null;2023-05-22
2023-05-22T16:10:00.000Z;1057045008;35;0;null;2023-05-22
2023-05-22T18:15:00.000Z;1083091999;7215;0;null;2023-05-22
2023-05-22T15:17:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T17:25:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T04:06:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T04:57:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T16:27:00.000Z;970568993;455;0;null;2023-05-22
2023-05-22T18:11:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T18:26:00.000Z;1057045008;899;0;null;2023-05-22
2023-05-22T18:54:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T17:22:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T18:53:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T17:27:00.000Z;1135739597;7300;0;null;2023-05-22
2023-05-22T17:34:00.000Z;1654624404;169;0;null;2023-05-22
2023-05-22T18:58:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T15:24:00.000Z;1135739597;7268;0;null;2023-05-22
2023-05-22T17:22:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T15:12:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T15:00:00.000Z;1083091999;4393;0;null;2023-05-22
2023-05-22T15:14:00.000Z;2105167400;n/a;88;null;2023-05-22
2023-05-22T04:16:00.000Z;970568993;0;702;null;2023-05-22
2023-05-22T17:49:00.000Z;1559834999;28;0;null;2023-05-22
2023-05-22T18:37:00.000Z;1057045008;35;0;null;2023-05-22
2023-05-22T17:46:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T18:51:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T17:27:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T18:18:00.000Z;1135739597;6446;0;null;2023-05-22
2023-05-22T18:23:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T04:31:00.000Z;1711356005;0;32;null;2023-05-22
2023-05-22T15:25:00.000Z;1559834999;32;0;null;2023-05-22
2023-05-22T17:35:00.000Z;1135739597;6574;0;null;2023-05-22
2023-05-22T15:56:00.000Z;1559834999;30;0;null;2023-05-22
2023-05-22T17:54:00.000Z;1083091999;5799;0;null;2023-05-22
2023-05-22T15:07:00.000Z;1654624404;3825;0;null;2023-05-22
2023-05-22T18:09:00.000Z;1654624404;67;0;null;2023-05-22
2023-05-22T04:26:00.000Z;517262015;0;2011;null;2023-05-22
2023-05-22T15:19:00.000Z;1711356005;748;0;null;2023-05-22
2023-05-22T15:52:00.000Z;970568993;442;0;null;2023-05-22
2023-05-22T15:43:00.000Z;1135739597;6267;0;null;2023-05-22
2023-05-22T18:08:00.000Z;1135739597;6859;0;null;2023-05-22
2023-05-22T04:00:00.000Z;1711356005;0;30;null;2023-05-22
2023-05-22T18:03:00.000Z;970568993;458;0;null;2023-05-22
2023-05-22T04:13:00.000Z;1559834999;0;2133;null;2023-05-22
2023-05-22T15:04:00.000Z;1654624404;3742;0;null;2023-05-22
2023-05-22T18:35:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T04:40:00.000Z;1559834999;0;1307;null;2023-05-22
2023-05-22T18:24:00.000Z;1711356005;732;0;null;2023-05-22
2023-05-22T18:44:00.000Z;1559834999;34;0;null;2023-05-22
2023-05-22T18:25:00.000Z;970568993;460;0;null;2023-05-22
2023-05-22T04:40:00.000Z;970568993;0;2836;null;2023-05-22
2023-05-22T04:57:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T15:03:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T18:36:00.000Z;1654624404;160;0;null;2023-05-22
2023-05-22T18:25:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T15:22:00.000Z;1711356005;750;0;null;2023-05-22
2023-05-22T15:57:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T18:58:00.000Z;1654624404;241;0;null;2023-05-22
2023-05-22T16:02:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T15:14:00.000Z;1654624404;4120;0;null;2023-05-22
2023-05-22T04:42:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T16:29:00.000Z;1711356005;693;0;null;2023-05-22
2023-05-22T16:48:00.000Z;970568993;453;0;null;2023-05-22
2023-05-22T18:21:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T18:27:00.000Z;1711356005;731;0;null;2023-05-22
2023-05-22T16:43:00.000Z;1083091999;5513;0;null;2023-05-22
2023-05-22T17:09:00.000Z;1711356005;794;0;null;2023-05-22
2023-05-22T04:30:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T16:53:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T17:15:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T04:17:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T04:27:00.000Z;1654624404;0;1627;null;2023-05-22
2023-05-22T04:47:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T15:37:00.000Z;1559834999;27;0;null;2023-05-22
2023-05-22T15:39:00.000Z;1711356005;672;0;null;2023-05-22
2023-05-22T17:55:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T18:45:00.000Z;1711356005;233;0;null;2023-05-22
2023-05-22T04:04:00.000Z;1654624404;0;378;null;2023-05-22
2023-05-22T17:25:00.000Z;1559834999;26;0;null;2023-05-22
2023-05-22T04:26:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T17:14:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T15:01:00.000Z;970568993;448;0;null;2023-05-22
2023-05-22T18:37:00.000Z;1083091999;8222;0;null;2023-05-22
2023-05-22T15:28:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T15:59:00.000Z;2105167400;n/a;73;null;2023-05-22
2023-05-22T15:19:00.000Z;970568993;457;0;null;2023-05-22
2023-05-22T15:26:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T18:48:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T15:18:00.000Z;1654624404;4000;0;null;2023-05-22
2023-05-22T16:28:00.000Z;517262015;28;0;null;2023-05-22
2023-05-22T16:23:00.000Z;1083091999;6960;0;null;2023-05-22
2023-05-22T04:44:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T04:29:00.000Z;1559834999;0;1596;null;2023-05-22
2023-05-22T04:41:00.000Z;517262015;0;1769;null;2023-05-22
2023-05-22T15:43:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T04:57:00.000Z;1057045008;18;0;null;2023-05-22
2023-05-22T04:25:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T16:09:00.000Z;1654624404;653;0;null;2023-05-22
2023-05-22T15:31:00.000Z;1711356005;679;0;null;2023-05-22
2023-05-22T16:17:00.000Z;517262015;28;0;null;2023-05-22
2023-05-22T18:22:00.000Z;1654624404;129;0;null;2023-05-22
2023-05-22T18:34:00.000Z;1083091999;8281;0;null;2023-05-22
2023-05-22T18:58:00.000Z;970568993;463;0;null;2023-05-22
2023-05-22T18:56:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T04:16:00.000Z;1711356005;0;79;null;2023-05-22
2023-05-22T17:31:00.000Z;970568993;458;0;null;2023-05-22
2023-05-22T18:12:00.000Z;517262015;28;0;null;2023-05-22
2023-05-22T18:02:00.000Z;970568993;458;0;null;2023-05-22
2023-05-22T17:04:00.000Z;1083091999;7407;0;null;2023-05-22
2023-05-22T17:08:00.000Z;1654624404;366;0;null;2023-05-22
2023-05-22T18:41:00.000Z;1654624404;161;0;null;2023-05-22
2023-05-22T15:33:00.000Z;970568993;449;0;null;2023-05-22
2023-05-22T17:02:00.000Z;1083091999;6928;0;null;2023-05-22
2023-05-22T15:20:00.000Z;517262015;32;0;null;2023-05-22
2023-05-22T18:10:00.000Z;1083091999;6279;0;null;2023-05-22
2023-05-22T16:48:00.000Z;517262015;31;0;null;2023-05-22
2023-05-22T17:53:00.000Z;1135739597;6654;0;null;2023-05-22
2023-05-22T04:36:00.000Z;1711356005;0;27;null;2023-05-22
2023-05-22T15:49:00.000Z;1057045008;34;0;null;2023-05-22
2023-05-22T04:20:00.000Z;1654624404;0;295;null;2023-05-22
2023-05-22T17:58:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T15:22:00.000Z;2105167400;n/a;54;null;2023-05-22
2023-05-22T15:10:00.000Z;1711356005;755;0;null;2023-05-22
2023-05-22T04:14:00.000Z;970568993;0;1572;null;2023-05-22
2023-05-22T04:33:00.000Z;1083091999;2228;0;null;2023-05-22
2023-05-22T18:20:00.000Z;1654624404;129;0;null;2023-05-22
2023-05-22T15:14:00.000Z;1711356005;756;0;null;2023-05-22
2023-05-22T18:19:00.000Z;1057045008;36;0;null;2023-05-22
2023-05-22T15:03:00.000Z;1711356005;747;0;null;2023-05-22
2023-05-22T18:45:00.000Z;1057045008;35;0;null;2023-05-22
2023-05-22T16:25:00.000Z;1559834999;27;0;null;2023-05-22
2023-05-22T18:13:00.000Z;1654624404;208;0;null;2023-05-22
2023-05-22T04:36:00.000Z;1083091999;2326;0;null;2023-05-22
2023-05-22T17:34:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T04:10:00.000Z;1559834999;0;2172;null;2023-05-22
2023-05-22T17:43:00.000Z;517262015;32;0;null;2023-05-22
2023-05-22T15:30:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T17:38:00.000Z;1559834999;39;0;null;2023-05-22
2023-05-22T17:56:00.000Z;1135739597;6798;0;null;2023-05-22
2023-05-22T16:50:00.000Z;1057045008;0;15;null;2023-05-22
2023-05-22T16:49:00.000Z;1711356005;797;0;null;2023-05-22
2023-05-22T16:30:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T15:07:00.000Z;1083091999;4491;0;null;2023-05-22
2023-05-22T18:29:00.000Z;517262015;27;0;null;2023-05-22
2023-05-22T15:24:00.000Z;1654624404;7795;0;null;2023-05-22
2023-05-22T18:42:00.000Z;1711356005;233;0;null;2023-05-22
2023-05-22T04:41:00.000Z;1135739597;0;941;null;2023-05-22
2023-05-22T18:49:00.000Z;1559834999;33;0;null;2023-05-22
2023-05-22T16:49:00.000Z;1559834999;32;0;null;2023-05-22
2023-05-22T15:51:00.000Z;1057045008;23;0;null;2023-05-22
2023-05-22T15:13:00.000Z;1057045008;25;0;null;2023-05-22
2023-05-22T17:12:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T17:01:00.000Z;1559834999;26;0;null;2023-05-22
2023-05-22T04:45:00.000Z;970568993;0;2416;null;2023-05-22
2023-05-22T17:58:00.000Z;1057045008;28;0;null;2023-05-22
2023-05-22T16:00:00.000Z;1711356005;765;0;null;2023-05-22
2023-05-22T17:13:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T17:24:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T17:00:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T04:30:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T18:50:00.000Z;1135739597;6351;0;null;2023-05-22
2023-05-22T04:17:00.000Z;1135739597;0;5291;null;2023-05-22
2023-05-22T16:08:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T18:46:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T15:25:00.000Z;2105167400;n/a;33;null;2023-05-22
2023-05-22T17:36:00.000Z;1711356005;721;0;null;2023-05-22
2023-05-22T18:47:00.000Z;1057045008;33;0;null;2023-05-22
2023-05-22T04:43:00.000Z;1057045008;0;257;null;2023-05-22
2023-05-22T15:49:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T16:51:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T04:53:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T15:41:00.000Z;970568993;443;0;null;2023-05-22
2023-05-22T04:51:00.000Z;1654624404;0;2158;null;2023-05-22
2023-05-22T17:17:00.000Z;1057045008;32;0;null;2023-05-22
2023-05-22T04:13:00.000Z;1711356005;0;30;null;2023-05-22
2023-05-22T15:15:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T04:11:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T18:13:00.000Z;517262015;31;0;null;2023-05-22
2023-05-22T16:47:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T17:05:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T18:10:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T18:00:00.000Z;1711356005;810;0;null;2023-05-22
2023-05-22T18:33:00.000Z;1711356005;151;0;null;2023-05-22
2023-05-22T18:52:00.000Z;1057045008;30;0;null;2023-05-22
2023-05-22T17:45:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T15:10:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T15:36:00.000Z;1057045008;19;0;null;2023-05-22
2023-05-22T16:02:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T15:33:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T17:26:00.000Z;970568993;459;0;null;2023-05-22
2023-05-22T15:38:00.000Z;1654624404;4033;0;null;2023-05-22
2023-05-22T04:26:00.000Z;1135739597;5474;0;null;2023-05-22
2023-05-22T15:50:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T15:19:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T15:22:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T15:36:00.000Z;2105167400;n/a;27;null;2023-05-22
2023-05-22T18:36:00.000Z;1135739597;6487;0;null;2023-05-22
2023-05-22T15:17:00.000Z;1057045008;18;0;null;2023-05-22
2023-05-22T04:25:00.000Z;1654624404;0;151;null;2023-05-22
2023-05-22T15:28:00.000Z;970568993;441;0;null;2023-05-22
2023-05-22T15:15:00.000Z;1711356005;757;0;null;2023-05-22
2023-05-22T18:11:00.000Z;1083091999;6858;0;null;2023-05-22
2023-05-22T04:00:00.000Z;517262015;0;2472;null;2023-05-22
2023-05-22T18:38:00.000Z;1083091999;8528;0;null;2023-05-22
2023-05-22T15:11:00.000Z;1654624404;3925;0;null;2023-05-22
2023-05-22T16:44:00.000Z;1711356005;698;0;null;2023-05-22
2023-05-22T16:59:00.000Z;1083091999;6607;0;null;2023-05-22
2023-05-22T04:26:00.000Z;1654624404;0;626;null;2023-05-22
2023-05-22T17:03:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T17:22:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T16:43:00.000Z;1135739597;6826;0;null;2023-05-22
2023-05-22T16:24:00.000Z;1654624404;694;0;null;2023-05-22
2023-05-22T16:47:00.000Z;1083091999;5875;0;null;2023-05-22
2023-05-22T18:25:00.000Z;1711356005;732;0;null;2023-05-22
2023-05-22T17:10:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T17:06:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T15:26:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T16:31:00.000Z;1083091999;6177;0;null;2023-05-22
2023-05-22T04:17:00.000Z;970568993;0;638;null;2023-05-22
2023-05-22T15:36:00.000Z;1083091999;4476;0;null;2023-05-22
2023-05-22T17:33:00.000Z;1711356005;721;0;null;2023-05-22
2023-05-22T18:02:00.000Z;1083091999;6077;0;null;2023-05-22
2023-05-22T17:39:00.000Z;1711356005;721;0;null;2023-05-22
2023-05-22T18:44:00.000Z;517262015;32;0;null;2023-05-22
2023-05-22T04:57:00.000Z;1711356005;112;0;null;2023-05-22
2023-05-22T16:53:00.000Z;970568993;454;0;null;2023-05-22
2023-05-22T15:07:00.000Z;970568993;443;0;null;2023-05-22
2023-05-22T16:14:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T18:21:00.000Z;1559834999;28;0;null;2023-05-22
2023-05-22T18:03:00.000Z;1135739597;6943;0;null;2023-05-22
2023-05-22T04:35:00.000Z;1711356005;0;30;null;2023-05-22
2023-05-22T15:03:00.000Z;1654624404;3743;0;null;2023-05-22
2023-05-22T16:21:00.000Z;1083091999;6406;0;null;2023-05-22
2023-05-22T15:50:00.000Z;1135739597;6663;0;null;2023-05-22
2023-05-22T04:19:00.000Z;1559834999;0;2064;null;2023-05-22
2023-05-22T04:19:00.000Z;1654624404;0;372;null;2023-05-22
2023-05-22T16:08:00.000Z;1135739597;6587;0;null;2023-05-22
2023-05-22T15:29:00.000Z;1135739597;6078;0;null;2023-05-22
2023-05-22T04:51:00.000Z;1057045008;80;0;null;2023-05-22
2023-05-22T04:40:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T16:17:00.000Z;1711356005;772;0;null;2023-05-22
2023-05-22T17:48:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T17:21:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T16:48:00.000Z;1135739597;6538;0;null;2023-05-22
2023-05-22T18:12:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T18:23:00.000Z;517262015;32;0;null;2023-05-22
2023-05-22T18:12:00.000Z;1711356005;737;0;null;2023-05-22
2023-05-22T18:50:00.000Z;1057045008;33;0;null;2023-05-22
2023-05-22T15:44:00.000Z;970568993;444;0;null;2023-05-22
2023-05-22T15:21:00.000Z;1135739597;6680;0;null;2023-05-22
2023-05-22T04:38:00.000Z;1654624404;0;1682;null;2023-05-22
2023-05-22T04:13:00.000Z;1057045008;24;0;null;2023-05-22
2023-05-22T15:48:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T16:27:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T18:31:00.000Z;1057045008;32;0;null;2023-05-22
2023-05-22T15:27:00.000Z;1559834999;23;0;null;2023-05-22
2023-05-22T04:23:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T17:20:00.000Z;1083091999;6339;0;null;2023-05-22
2023-05-22T16:03:00.000Z;1711356005;770;0;null;2023-05-22
2023-05-22T15:53:00.000Z;970568993;438;0;null;2023-05-22
2023-05-22T17:28:00.000Z;1559834999;27;0;null;2023-05-22
2023-05-22T17:51:00.000Z;1711356005;805;0;null;2023-05-22
2023-05-22T15:26:00.000Z;2105167400;n/a;44;null;2023-05-22
2023-05-22T16:01:00.000Z;1711356005;768;0;null;2023-05-22
2023-05-22T17:49:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T17:32:00.000Z;1559834999;29;0;null;2023-05-22
2023-05-22T17:41:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T16:42:00.000Z;970568993;447;0;null;2023-05-22
2023-05-22T17:04:00.000Z;1559834999;31;0;null;2023-05-22
2023-05-22T17:37:00.000Z;970568993;458;0;null;2023-05-22
2023-05-22T04:50:00.000Z;970568993;0;2790;null;2023-05-22
2023-05-22T16:24:00.000Z;517262015;27;0;null;2023-05-22
2023-05-22T17:29:00.000Z;1135739597;7747;0;null;2023-05-22
2023-05-22T18:01:00.000Z;1559834999;28;0;null;2023-05-22
2023-05-22T16:00:00.000Z;1083091999;6767;0;null;2023-05-22
2023-05-22T18:08:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T15:45:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T04:04:00.000Z;1083091999;2585;0;null;2023-05-22
2023-05-22T04:22:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T18:59:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T15:56:00.000Z;1083091999;7296;0;null;2023-05-22
2023-05-22T04:13:00.000Z;1654624404;0;370;null;2023-05-22
2023-05-22T17:36:00.000Z;1057045008;35;0;null;2023-05-22
2023-05-22T04:25:00.000Z;517262015;0;2020;null;2023-05-22
2023-05-22T04:50:00.000Z;1083091999;2374;0;null;2023-05-22
2023-05-22T16:48:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T17:06:00.000Z;1559834999;21;0;null;2023-05-22
2023-05-22T04:27:00.000Z;1559834999;0;1436;null;2023-05-22
2023-05-22T16:54:00.000Z;1711356005;785;0;null;2023-05-22
2023-05-22T16:20:00.000Z;517262015;24;0;null;2023-05-22
2023-05-22T04:03:00.000Z;1711356005;0;28;null;2023-05-22
2023-05-22T15:29:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T17:32:00.000Z;970568993;460;0;null;2023-05-22
2023-05-22T15:25:00.000Z;970568993;445;0;null;2023-05-22
2023-05-22T15:33:00.000Z;1083091999;3783;0;null;2023-05-22
2023-05-22T18:07:00.000Z;1135739597;6358;0;null;2023-05-22
2023-05-22T18:52:00.000Z;1711356005;234;0;null;2023-05-22
2023-05-22T15:37:00.000Z;970568993;444;0;null;2023-05-22
2023-05-22T16:05:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T15:38:00.000Z;1559834999;29;0;null;2023-05-22
2023-05-22T17:05:00.000Z;970568993;452;0;null;2023-05-22
2023-05-22T15:15:00.000Z;1559834999;27;0;null;2023-05-22
2023-05-22T18:13:00.000Z;1135739597;6807;0;null;2023-05-22
2023-05-22T15:14:00.000Z;1559834999;29;0;null;2023-05-22
2023-05-22T16:48:00.000Z;1559834999;30;0;null;2023-05-22
2023-05-22T17:11:00.000Z;1654624404;603;0;null;2023-05-22
2023-05-22T18:33:00.000Z;1654624404;64;0;null;2023-05-22
2023-05-22T04:25:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T17:59:00.000Z;1711356005;811;0;null;2023-05-22
